39.83149414	116.34305076
39.831494139	116.34305076
39.831494137	116.34305076
39.831494136	116.34305077
39.831494135	116.34305077
39.831494133	116.34305077
39.831494132	116.34305077
39.83149413	116.34305077
39.831494129	116.34305077
39.831494127	116.34305078
39.831494126	116.34305078
39.831494125	116.34305078
39.831494123	116.34305078
39.831494209	116.3430507
39.831494212	116.3430507
39.831494214	116.3430507
39.831494216	116.3430507
39.831494219	116.3430507
39.831494221	116.3430507
39.831494224	116.3430507
39.831494227	116.3430507
39.83149423	116.3430507
39.831494233	116.3430507
39.831494236	116.34305069
39.831494238	116.34305069
39.831494239	116.34305069
39.83149424	116.34305069
39.831494242	116.34305068
39.831494245	116.34305068
39.83149425	116.34305068
39.831494254	116.34305068
39.831494258	116.34305068
39.831494261	116.34305067
39.831494228	116.3430507
39.831494227	116.3430507
39.831494227	116.3430507
39.831494226	116.3430507
39.831494226	116.3430507
39.831494227	116.3430507
39.83149423	116.34305071
39.831494233	116.3430507
39.831494234	116.3430507
39.831494235	116.3430507
39.831494235	116.3430507
39.831494235	116.3430507
39.831494236	116.34305069
39.831494238	116.34305069
39.83149424	116.34305069
39.831494241	116.34305069
39.831494242	116.34305068
39.831494242	116.34305068
39.831494243	116.34305067
39.831494244	116.34305066
39.83149417	116.34305069
39.831494168	116.34305068
39.831494166	116.34305067
39.831494163	116.34305066
39.83149416	116.34305065
39.831494158	116.34305063
39.831494156	116.34305062
39.831494153	116.3430506
39.831494151	116.34305058
39.831494148	116.34305056
39.831494145	116.34305053
39.831494142	116.34305051
39.831494139	116.34305049
39.831494137	116.34305046
39.831494134	116.34305044
39.831494132	116.34305041
39.831494129	116.34305037
39.831494126	116.34305033
39.831494123	116.34305027
39.831494119	116.34305021
39.831494141	116.34305024
39.831494139	116.34305018
39.831494137	116.34305012
39.831494136	116.34305004
39.831494135	116.34304995
39.831494135	116.34304986
39.831494134	116.34304976
39.831494131	116.34304963
39.831494127	116.34304948
39.831494122	116.3430493
39.831494117	116.34304908
39.831494111	116.34304884
39.831494106	116.34304858
39.8314941	116.34304829
39.831494092	116.34304797
39.831494083	116.3430476
39.831494071	116.34304719
39.831494058	116.34304676
39.831494049	116.34304629
39.831494037	116.34304577
39.831494073	116.343045
39.83149406	116.34304438
39.831494044	116.34304372
39.831494028	116.34304302
39.831494009	116.34304227
39.831493991	116.34304149
39.831493973	116.34304067
39.831493952	116.34303983
39.831493922	116.34303896
39.831493886	116.34303805
39.831493851	116.34303711
39.831493821	116.34303614
39.831493797	116.34303515
39.831493779	116.34303415
39.831493749	116.34303311
39.831493706	116.34303199
39.831493665	116.34303082
39.831493621	116.34302968
39.83149358	116.34302861
39.831493541	116.34302751
39.831493494	116.34302635
39.831493832	116.34302477
39.831493809	116.34302356
39.831493793	116.34302236
39.831493773	116.3430211
39.831493756	116.34301982
39.831493747	116.34301853
39.831493744	116.34301726
39.83149374	116.343016
39.831493733	116.3430147
39.831493721	116.34301337
39.831493701	116.34301204
39.831493684	116.34301072
39.831493662	116.34300939
39.831493636	116.34300803
39.831493619	116.34300668
39.831493605	116.34300533
39.831493586	116.34300399
39.831493581	116.34300264
39.831493583	116.34300125
39.831493494	116.34300022
39.831493493	116.34299884
39.831493496	116.34299747
39.831493486	116.34299609
39.831493467	116.34299468
39.831493448	116.34299328
39.831493425	116.34299188
39.831493406	116.34299048
39.831493394	116.34298907
39.831493385	116.34298765
39.831493395	116.34298622
39.831493411	116.3429848
39.83149342	116.34298341
39.831493428	116.342982
39.831493431	116.34298059
39.831493417	116.34297915
39.831493393	116.34297774
39.831493361	116.34297634
39.831493323	116.34297493
39.831493287	116.34297352
39.83149319	116.34297241
39.831493175	116.34297101
39.831493169	116.34296961
39.831493166	116.34296824
39.831493168	116.34296689
39.831493164	116.34296553
39.831493149	116.34296412
39.831493124	116.3429627
39.831493097	116.34296129
39.831493066	116.34295993
39.831493034	116.34295861
39.831492996	116.34295728
39.83149296	116.34295592
39.831492935	116.34295457
39.831492921	116.34295324
39.831492912	116.34295194
39.831492899	116.34295063
39.831492886	116.34294926
39.831492867	116.34294794
39.831492845	116.34294666
39.831492819	116.34294537
39.831492722	116.34294372
39.831492694	116.34294233
39.83149267	116.34294095
39.831492638	116.34293959
39.831492605	116.34293821
39.831492583	116.34293681
39.831492567	116.34293539
39.831492547	116.342934
39.831492523	116.34293258
39.831492497	116.34293114
39.831492462	116.34292968
39.83149243	116.34292824
39.831492398	116.34292681
39.831492372	116.34292536
39.831492351	116.3429239
39.831492332	116.34292243
39.831492315	116.34292096
39.831492305	116.34291948
39.831492297	116.342918
39.831492396	116.34291645
39.831492382	116.34291494
39.831492362	116.34291343
39.831492343	116.34291191
39.831492334	116.34291038
39.831492334	116.34290885
39.831492333	116.3429073
39.831492337	116.34290575
39.831492349	116.3429042
39.831492356	116.34290266
39.831492352	116.34290112
39.831492346	116.34289955
39.831492337	116.34289796
39.831492326	116.34289638
39.831492322	116.34289482
39.831492328	116.34289324
39.831492338	116.34289166
39.831492347	116.34289006
39.831492369	116.34288846
39.831492407	116.34288684
39.831492479	116.34288535
39.831492501	116.3428837
39.83149251	116.34288209
39.831492508	116.3428805
39.831492496	116.34287891
39.83149249	116.34287729
39.831492492	116.34287562
39.831492502	116.34287395
39.831492529	116.34287232
39.831492567	116.34287073
39.831492621	116.34286913
39.831492682	116.34286753
39.83149272	116.34286588
39.831492737	116.34286418
39.831492743	116.34286256
39.831492736	116.342861
39.831492718	116.34285946
39.831492701	116.34285783
39.831492708	116.34285615
39.831492728	116.3428545
39.8314929	116.34285279
39.83149292	116.34285126
39.831492935	116.34284961
39.831492939	116.34284793
39.831492932	116.34284627
39.831492911	116.34284468
39.831492889	116.34284309
39.831492862	116.34284149
39.831492839	116.34283986
39.831492829	116.34283824
39.831492819	116.34283665
39.831492806	116.34283509
39.831492792	116.34283349
39.83149278	116.34283186
39.831492769	116.34283025
39.831492748	116.34282868
39.831492724	116.3428271
39.83149271	116.3428255
39.831492699	116.34282389
39.831492689	116.34282229
39.831492941	116.34282074
39.831492939	116.34281918
39.831492939	116.34281759
39.831492933	116.34281601
39.83149292	116.34281442
39.831492911	116.34281283
39.831492894	116.34281123
39.83149287	116.34280964
39.831492849	116.34280806
39.831492839	116.34280648
39.83149283	116.34280486
39.831492829	116.34280327
39.831492835	116.34280167
39.831492845	116.34280009
39.831492848	116.3427985
39.831492845	116.34279693
39.831492841	116.34279535
39.831492821	116.34279375
39.831492788	116.34279215
39.831492761	116.34279055
39.831492546	116.34278907
39.831492524	116.3427875
39.83149251	116.34278591
39.831492508	116.34278428
39.831492514	116.34278266
39.831492518	116.34278106
39.83149252	116.34277947
39.831492504	116.34277787
39.831492473	116.34277625
39.831492453	116.34277461
39.831492442	116.34277299
39.831492435	116.34277139
39.831492432	116.3427698
39.831492434	116.34276818
39.831492434	116.34276654
39.831492428	116.3427649
39.831492426	116.34276327
39.831492423	116.34276168
39.831492408	116.34276008
39.831492399	116.34275845
39.831492258	116.342757
39.831492251	116.34275538
39.831492241	116.34275378
39.831492231	116.34275217
39.831492215	116.34275055
39.831492194	116.34274891
39.831492177	116.34274725
39.831492169	116.34274561
39.83149216	116.34274398
39.831492152	116.34274236
39.831492146	116.34274074
39.831492134	116.34273909
39.831492117	116.34273744
39.831492098	116.34273578
39.831492087	116.3427341
39.831492088	116.34273243
39.831492093	116.34273075
39.8314921	116.34272907
39.831492101	116.34272738
39.8314921	116.34272567
39.831492166	116.34272366
39.831492164	116.34272191
39.831492171	116.34272017
39.831492182	116.34271843
39.831492197	116.34271669
39.831492212	116.34271493
39.831492221	116.34271313
39.831492226	116.34271134
39.831492228	116.34270954
39.831492231	116.34270773
39.831492235	116.34270591
39.831492247	116.3427041
39.831492263	116.34270225
39.831492272	116.34270039
39.831492277	116.34269853
39.83149227	116.34269669
39.831492262	116.34269483
39.831492256	116.34269296
39.831492246	116.34269106
39.83149224	116.34268916
39.831492549	116.34268718
39.831492569	116.3426853
39.83149258	116.34268337
39.831492582	116.34268141
39.831492569	116.34267941
39.831492583	116.34267748
39.831492591	116.34267556
39.831492592	116.34267359
39.831492607	116.34267162
39.831492623	116.34266962
39.831492629	116.34266763
